tid,aid,descripcion,precio
1408,311,Odit maxime labore earum quaerat eaque. Voluptas labore ea velit ut tenetur. Dignissimos sequi aut corporis pariatur dignissimos nam.,12400.99
1407,311,Cumque perspiciatis fuga corporis harum nostrum ipsam. Placeat asperiores fuga sint porro officia. Tenetur odit vel adipisci expedita blanditiis officiis.,12808.91
1412,75,Nostrum exercitationem hic minima illum assumenda. Nesciunt libero soluta cupiditate sapiente debitis.,20386.47
1411,75,Quidem deleniti optio nam laudantium consequatur. Mollitia eum magnam.,9338.34
1410,75,Ipsa odio dolore voluptatibus odio. Eius tempora fugiat praesentium dolore sequi molestias ab. Unde inventore sunt excepturi unde deleniti amet.,17110.12
1415,459,Sapiente nobis debitis. Labore ipsum fugiat.,11598.56
1414,459,Architecto ducimus quibusdam. Consequuntur eaque modi illum inventore voluptatem quibusdam ducimus.,24284.14
1413,459,Natus doloremque alias repellat quaerat maxime perferendis. Esse autem quasi molestiae distinctio nemo nostrum earum.,10797.26
1418,169,Deserunt exercitationem placeat laboriosam quos aspernatur. Libero pariatur aut aliquid perferendis nihil rerum sed. Sed veniam sed quia reprehenderit.,22134.54
1417,169,Totam quo veniam ducimus modi doloribus. Saepe maxime sed enim numquam a ducimus. Aut rerum facere tenetur odio.,13803.23
1416,169,Unde consectetur perspiciatis quas. Odio accusantium ratione.,5226.59
1421,335,Reiciendis aliquid atque doloremque.,22232.98
1420,335,Molestias assumenda sint quae quam dolore harum. Laudantium suscipit quae iusto.,9009.41
1419,335,Distinctio quibusdam consectetur corporis ullam possimus. Ullam sequi illum quod.,8999.52
1424,412,Nam non natus tempora corrupti qui. Esse quas voluptate debitis. Porro aspernatur in placeat nam natus.,22148.38
1423,412,Cumque aspernatur molestiae voluptates neque saepe quae. Voluptatibus nam necessitatibus. Similique eveniet non tempora voluptatibus eius. Est fugiat beatae dignissimos corrupti ipsam.,21670.38
1422,412,Rem at voluptas reiciendis animi dolore. Culpa hic laudantium.,12857.8
1427,60,Accusantium necessitatibus eius quas minima. Occaecati in magni aut voluptatem nemo nulla.,4915.88
1426,60,Iure hic sint atque. Commodi voluptates voluptatum voluptatem exercitationem praesentium corrupti.,17671.98
1425,60,Tempora architecto eum amet eum. Reiciendis sed ipsam sed occaecati expedita ducimus.,8931.73
1430,231,Rem facilis commodi quam consequuntur cupiditate neque.,14208.04
1429,231,Totam officia occaecati provident ex. Nobis cupiditate quos aut.,10812.41
1428,231,Illo laudantium alias eos sapiente incidunt distinctio. Ipsa consequatur quos corrupti omnis numquam aliquam animi.,11332.25
1433,188,Reiciendis laboriosam distinctio placeat illum molestias eaque. Nobis minus impedit excepturi perferendis odit voluptas.,16408.75
1432,188,Dolor in officiis nemo accusantium quisquam. Mollitia veniam magni laboriosam. Sapiente voluptatum at debitis.,12763.28
1431,188,Dolore distinctio praesentium repellendus architecto cupiditate placeat reiciendis. Dolorum minus adipisci non fugit ex culpa.,22841.98
1436,225,Aut repudiandae autem ipsa sunt. Libero maxime explicabo.,7499.33
1435,225,Quaerat dicta eveniet vel dolorem adipisci libero. Beatae enim nisi repellat autem.,17789.28
1434,225,Quaerat adipisci occaecati id voluptates aspernatur dignissimos aspernatur. Deserunt ad placeat hic amet optio.,19039.86
1439,210,Laborum quam nesciunt quaerat similique dolor debitis. Repellat enim atque quaerat qui sed. Assumenda dolor beatae odit.,23407.98
1438,210,Corporis recusandae tempore accusamus deserunt. Veniam nisi assumenda provident laborum assumenda ratione delectus.,22270.63
1437,210,Facere sint odio vero veniam. Sapiente suscipit magnam harum fugiat. Sint perferendis ex ipsam dolores similique architecto.,23474.81
1442,14,Sint vero quisquam. Consequuntur veniam sit magnam nemo distinctio molestiae. Aliquam provident veritatis explicabo.,17962.94
1441,14,Voluptate necessitatibus debitis quaerat nesciunt repellendus delectus saepe. Voluptatum voluptatibus nobis. Minus saepe sit asperiores ipsum quasi.,22460.57
1440,14,Consequuntur hic incidunt quas vero odio. Nisi incidunt aspernatur praesentium rerum error. Sequi veritatis delectus animi voluptate voluptate.,8869.22
1445,466,Eius dolore commodi iure et.,18471.98
1444,466,Doloribus et libero provident. Illum id nulla reprehenderit distinctio nisi esse. Autem eos labore aliquid accusamus eos.,11367.35
1443,466,Maiores excepturi minima provident. Doloribus repudiandae magni exercitationem tenetur.,22148.82
1448,40,Vero voluptas non maxime omnis exercitationem iste. Nostrum nemo tenetur dignissimos.,18961.32
1447,40,Voluptate deserunt minus labore sunt. Quas velit doloremque culpa accusantium doloremque. Commodi quae ratione accusamus corrupti. Aut voluptate perspiciatis voluptate tempora inventore.,6814.43
1446,40,Perferendis officiis fuga odit ipsam atque dolor. Tempore eaque harum dolorum error.,21972.45
1451,485,Earum deleniti molestiae id porro rerum. At corporis distinctio ea modi. Doloribus soluta ad temporibus ab cupiditate mollitia ea.,18195.13
1450,485,Quibusdam quo debitis mollitia numquam. Quis maxime tempore deleniti debitis assumenda.,3674.42
1449,485,Nam culpa esse magnam id. Repudiandae delectus quidem voluptas magnam enim veniam.,8009.76
1460,309,Deserunt illum nulla rerum necessitatibus quos deleniti. Saepe sapiente perspiciatis officia.,22873.8
1459,309,Voluptas sapiente recusandae. Ipsum qui nisi ea repudiandae tempora eos. Deleniti officiis ratione harum. Dolores voluptatum cum maxime cum quasi.,4415.15
1458,309,Quo sed asperiores suscipit sint aspernatur culpa. Hic a nam doloribus natus. Ipsam esse nulla molestiae tempore dolorum non animi.,20175.92
1463,171,Odio corporis beatae similique aperiam quam ducimus.,4677.2
1462,171,Veniam dolorum ratione minus. Quasi culpa laboriosam necessitatibus provident non.,10167.11
1461,171,Itaque illum eligendi debitis. Impedit consectetur quam iusto. Labore ut esse perspiciatis magni. Officiis ipsum facere voluptate corrupti expedita nesciunt.,9368.66
1466,29,Ratione sed itaque ipsum modi. Cupiditate quas vel adipisci ducimus dolore deleniti sit.,20514.36
1465,29,Quam quos rem perferendis. Asperiores aut eaque aliquam fugiat. Quod fugiat illo in tempore assumenda perspiciatis.,9470.02
1464,29,Nobis neque perspiciatis.,20863.47
1469,489,Soluta et asperiores nobis. Non ab fugit sed eius nostrum.,11172.45
1468,489,Maxime quos quo ipsa necessitatibus. Sint suscipit vel vel repudiandae maxime. Nesciunt amet atque vero.,9460.66
1467,489,Quos blanditiis quia accusamus dolore dolorem optio nostrum. Voluptate totam eos tempore atque temporibus sed voluptates. Iure ipsum doloremque nemo.,20972.15
1472,215,Assumenda consectetur sapiente ullam. Placeat iusto distinctio ut nam aperiam.,24250.24
1471,215,Illum veritatis maxime at quam error sint. Ullam autem odio quae saepe iusto fugiat. Asperiores beatae nemo maxime ullam.,17413.04
1470,215,Alias est nihil ipsam dolore consequatur laborum. Hic nobis corrupti nostrum consectetur asperiores.,24618.89
1475,240,Blanditiis quaerat modi nam nemo facere corrupti. Saepe tenetur quas odio nemo beatae.,22242.28
1474,240,Eos aperiam dolores et incidunt modi cum. Nobis molestias autem laboriosam. Ex vero itaque dolore perspiciatis. Soluta nemo quae amet.,22582.48
1473,240,Quibusdam quis iure magnam perspiciatis vel cumque. Voluptates ad nostrum nihil laboriosam.,23568.61
1478,149,Optio alias magni eum. Accusantium occaecati eaque tempore.,6692.13
1477,149,Facere minus animi nostrum non sequi error eius. Culpa officiis corporis numquam ullam similique exercitationem sequi. Illum neque at velit quam. Expedita iste veritatis repellat.,6129.76
1476,149,Officia omnis ea quasi eum rerum. Mollitia iste libero. Consequatur debitis non nam.,20111.19
1481,298,Commodi repellendus omnis modi sequi possimus ipsa. Ad expedita eum qui vitae quidem necessitatibus.,23395.34
1480,298,Tenetur est fugiat voluptatum enim. Culpa non nulla non eligendi. Sapiente nostrum esse laudantium earum possimus minus. Laudantium ad quam autem consequatur voluptatibus atque.,7485.88
1479,298,Officia voluptatem debitis sapiente explicabo commodi hic. Repellat voluptas fugit assumenda. Voluptas voluptatem nulla delectus accusamus rerum.,3297.37
1483,181,Nostrum porro alias amet harum architecto atque. Eius laborum ipsum magnam. Culpa quas odio illum officia. Iste laudantium cupiditate omnis harum incidunt repellat.,17569.98
1482,181,Quod perferendis odio unde nam. Quos inventore ut impedit ea. Et provident placeat doloribus voluptatibus suscipit.,14031.1
1484,181,Ipsa temporibus nostrum accusantium placeat pariatur autem omnis. Ipsa in tenetur adipisci.,14666.94
1487,477,Expedita dolorem voluptates consectetur cumque. Aut numquam corrupti quod. Quisquam reprehenderit aspernatur quia accusamus. Et adipisci eius voluptatum.,5988.1
1486,477,Praesentium error inventore repellat sunt saepe eos.,2335.18
1485,477,Inventore quidem nam neque distinctio numquam quod assumenda. Fugiat ut ex praesentium doloribus.,12468.4
1490,343,Voluptatem consequatur dignissimos odit doloremque corporis saepe. Dolores officiis nisi.,5410.21
1489,343,Quo eius mollitia impedit. Nam illum magnam dicta consequatur rem sint.,15961.8
1488,343,Doloribus necessitatibus occaecati. Occaecati ipsa sit quisquam libero. Quos laborum nulla architecto commodi.,18142.94
1493,285,Voluptatibus quisquam omnis. Repellat aliquam perspiciatis voluptates necessitatibus dolorum optio.,13257.01
1492,285,Quaerat atque soluta repudiandae aliquid. Similique magnam perspiciatis aperiam. Dicta at debitis ipsum eligendi quam et delectus.,8932.42
1491,285,Veniam molestiae mollitia ipsa veniam. Nisi quaerat debitis voluptatum aliquam iste.,21352.54
1496,43,Illo tenetur aliquid explicabo quibusdam. Recusandae quos numquam mollitia alias voluptatem. Perspiciatis culpa nobis.,5590.11
1495,43,Quam eum eos omnis porro impedit voluptatem odit. Fugit aliquid pariatur dignissimos doloremque architecto odio.,6909.23
1494,43,Praesentium possimus fuga reiciendis incidunt amet dolores. Voluptas libero qui alias repellendus doloremque. Autem eius inventore debitis sapiente cupiditate quasi recusandae.,15073.36
1499,357,Mollitia fugit provident voluptatibus alias. Eligendi eius iusto impedit nam possimus voluptas illo.,23102.39
1498,357,Similique quis tenetur beatae. Illo asperiores dignissimos voluptatum.,8416.79
1497,357,Odit quisquam quae asperiores consequuntur temporibus sint quia. Placeat libero nulla cum. Labore earum delectus fuga.,24418.79
1502,295,Iure veniam perspiciatis quaerat. Animi aspernatur doloremque placeat laudantium nesciunt.,12372.27
1501,295,Officiis fuga minus possimus quaerat. Ab perferendis numquam enim. Deserunt laborum dolores inventore. Aspernatur natus fugiat in libero adipisci perferendis facilis.,14221.34
1500,295,Odio nemo iste unde ab sit. Quia ab autem eligendi dicta non. Ab dicta odio nobis esse quis quasi sint.,22165.68
1505,362,Suscipit dolore quidem qui reiciendis. Explicabo ex beatae animi maiores esse vitae.,3222.62
1504,362,Labore ducimus quas veniam. Sed iure corporis. Ad saepe ad consequuntur dolorum at.,10954.12
1503,362,Totam odit animi voluptatibus aliquid itaque. Assumenda architecto esse.,2792.54
1508,251,Corrupti odit ratione fugit sapiente eaque vitae. Debitis distinctio molestias tempore nostrum et fuga.,14358.04
1507,251,Repellat veritatis minus quae tempora ipsum. Autem excepturi beatae temporibus aliquam quaerat odio.,19104.87
1506,251,Iure repudiandae dignissimos molestiae eos. Asperiores adipisci illum nobis. Reiciendis blanditiis sapiente quidem. Tenetur similique natus eius voluptatibus.,19603.46
1511,47,Laborum recusandae sint pariatur cum. Asperiores voluptatibus dolores facilis consequatur nobis vero magni. Optio recusandae ut officia voluptas unde impedit. Magni culpa magnam ad temporibus facere aut.,21727.1
1510,47,Est aut quod odit impedit nemo cum. Error nostrum beatae dicta.,18889.86
1509,47,Qui doloribus optio sunt. Harum possimus labore.,10334.72
1514,369,Aut distinctio quas quaerat. Debitis corrupti officia molestias sequi nisi voluptates.,14825.86
1513,369,Nobis aliquam enim cum voluptates expedita. Sapiente dolores deleniti officia sunt perferendis qui nisi. Dolor eius amet ducimus inventore cumque quam.,7398.11
1512,369,Adipisci labore possimus at maiores. Fuga ab nulla ut unde recusandae. Possimus sit possimus placeat.,6717.68
1517,117,Officia repellat amet reiciendis cupiditate hic. Commodi nemo voluptatum cum.,11439.53
1516,117,Mollitia esse minus nesciunt doloremque fugiat. Vel rem minus nulla quidem atque dolorem. Quasi soluta itaque consequatur tempore quae labore quisquam.,22109.52
1515,117,Tenetur quaerat laudantium. A reiciendis alias quis.,19953.46
1520,218,Assumenda nisi incidunt ex. Commodi a dolor nobis assumenda tenetur.,2687.36
1519,218,Quaerat officiis eaque consequatur beatae dolore eius voluptas. Officiis enim quos vitae.,11061.62
1518,218,Dolore maxime eum delectus cumque. Fugit maxime enim nam eius velit quam sunt.,7657.84
1523,138,Doloribus accusantium officiis aperiam ex praesentium aperiam. Consectetur praesentium aliquid modi neque. Tenetur voluptates illo atque tenetur necessitatibus.,22917.92
1522,138,Enim labore placeat minima consequuntur veniam. Quasi in quis ducimus facere perferendis. Laboriosam exercitationem eveniet ad magni dolor.,24438.03
1521,138,Commodi cum blanditiis corporis. Ea suscipit deleniti fugiat quo ipsam explicabo voluptatibus. Iusto nulla molestias doloribus quod.,11337.48
1526,316,Voluptates quos distinctio ipsa perspiciatis at. Voluptate accusantium quod nesciunt laborum perspiciatis. Architecto dolorum dignissimos nesciunt ipsa est numquam.,11980.31
1525,316,Tempore aliquam facere nam odio dolor sequi. Ipsum illum nihil qui eos hic culpa. Vitae ullam dignissimos est iste optio.,14543.79
1524,316,Libero debitis a vero dicta. Vero architecto error laudantium laboriosam autem iusto. A fugit aut.,5154.31
1529,279,Perferendis eaque laudantium ea. Quae animi sunt suscipit. Itaque nulla vero nostrum eveniet animi pariatur.,10117.61
1528,279,Pariatur rerum architecto dicta. Magni maiores provident qui quod aspernatur odit.,20713.34
1527,279,Quibusdam explicabo omnis dicta illum. Nostrum voluptas ipsum eius laborum consequatur.,9982.64
1535,71,Vel nisi alias unde nisi impedit animi. Recusandae eos quibusdam. Dolores blanditiis quis repellat nulla deserunt.,2993.05
1534,71,Quis eum laborum exercitationem provident. Ratione nostrum voluptatem temporibus voluptate beatae. Deleniti ad nobis.,10956.14
1533,71,Totam delectus cupiditate suscipit. Aspernatur quo vitae consequatur velit sed a. Fugiat corporis maiores incidunt ab. Dolor perferendis soluta quod ipsam beatae omnis.,22134.23
1538,168,Quaerat praesentium corporis ut quam nulla deserunt. Facere deserunt voluptates natus corrupti consequuntur. Eos fugiat sint delectus molestiae animi quidem dolore.,3442.83
1537,168,Illo repellendus vitae minima accusantium illum tempora minima. Exercitationem laboriosam ipsum non cumque ipsum. Distinctio harum suscipit vel tenetur.,16001.22
1536,168,Vero doloremque quas dolorum deleniti perferendis. Amet beatae sit blanditiis.,14840.3
1541,164,Odit minus delectus repellat accusantium unde possimus. Distinctio necessitatibus eaque saepe veritatis ad quaerat. Reprehenderit hic quo nostrum reiciendis fuga dolorum quisquam.,10715.56
1540,164,Corrupti nisi quam laborum itaque. Sapiente molestiae optio officia minus iure.,21707.02
1539,164,Modi sequi veritatis iure unde blanditiis. Unde occaecati vero eius occaecati cumque fugit. Deserunt sunt consequuntur repellendus sequi quos vitae nesciunt. Perferendis delectus sequi numquam ad assumenda amet.,17267.35
1544,319,Iste similique officia assumenda rem nulla. Itaque eum eum ipsam.,6983.46
