vid;eid
38;334
38;343
38;853
38;239
38;664
38;509
38;589
38;159
38;946
38;930
38;223
38;8
38;903
38;899
38;510
38;7
38;264
38;459
38;613
38;442
38;231
38;124
38;788
38;131
38;981
38;647
38;581
38;76
38;369
38;166
38;683
38;563
38;270
38;642
38;254
38;224
38;522
38;529
38;462
38;879
38;905
38;767
38;129
38;873
38;679
38;857
38;83
38;426
38;979
38;293
38;507
38;215
38;954
38;698
38;774
38;577
38;156
38;297
38;368
38;441
38;456
38;196
38;309
38;655
38;292
38;549
38;372
38;314
38;696
38;308
38;729
38;745
38;560
38;91
38;982
38;316
38;694
38;915
38;944
38;392
38;108
38;920
38;932
38;525
38;448
38;266
38;580
38;184
38;923
38;321
38;90
38;653
38;646
38;280
38;176
38;600
38;452
38;118
38;4
38;722
38;597
38;183
38;69
38;272
38;374
38;227
38;847
38;88
38;427
38;505
38;410
38;914
38;458
38;968
38;802
38;329
38;754
38;173
38;738
38;212
38;705
38;95
38;937
38;276
38;422
38;536
38;542
38;246
38;461
38;120
38;216
38;460
38;114
38;771
38;164
38;362
38;289
38;992
38;989
38;826
38;75
38;2
38;350
38;557
38;610
38;588
38;31
38;17
38;572
38;260
38;737
38;864
38;153
38;335
38;744
38;855
38;807
38;721
38;897
38;319
38;378
38;86
38;996
38;137
38;305
38;80
38;351
38;37
38;960
38;352
38;931
38;587
38;383
38;787
38;261
38;777
38;395
38;768
38;16
38;929
38;741
38;791
38;365
38;140
38;121
38;569
38;711
38;277
38;948
38;206
38;323
38;638
38;115
38;193
38;872
38;205
38;892
38;652
38;751
38;198
38;984
38;845
38;796
38;925
38;574
38;810
38;247
38;50
38;337
38;924
38;848
38;463
38;869
38;784
38;838
38;835
38;635
38;811
38;102
38;578
38;439
38;634
38;999
38;269
38;593
38;677
38;502
38;720
38;364
38;660
38;306
38;644
38;851
38;935
38;859
38;336
38;237
38;865
38;822
38;781
38;142
38;450
38;375
38;402
38;908
38;995
38;801
38;453
38;103
38;211
38;601
38;489
38;555
38;743
38;765
38;693
38;566
38;953
38;773
38;233
38;303
38;300
38;959
38;354
38;575
38;229
38;726
38;106
38;30
38;564
38;230
38;425
38;128
38;508
38;806
38;210
38;602
38;554
38;200
38;275
38;599
38;703
38;493
38;922
38;235
38;182
38;302
38;397
38;149
38;546
38;113
38;866
38;909
38;690
38;64
38;748
38;516
38;800
38;681
38;191
38;417
38;921
38;404
38;470
38;820
38;379
38;841
38;485
38;678
38;952
38;650
38;541
38;942
38;839
38;284
38;619
38;512
38;70
38;682
38;384
38;585
38;407
38;562
38;194
38;579
38;912
38;82
38;228
38;715
38;28
38;700
38;717
38;687
38;380
38;888
38;657
38;250
38;829
38;219
38;551
38;248
38;972
38;40
38;701
38;606
38;104
38;858
38;582
38;941
38;663
38;511
38;816
38;396
38;974
38;958
38;594
38;363
38;171
38;739
38;622
38;862
38;728
38;584
38;268
38;429
38;283
38;339
38;24
38;94
38;886
38;665
38;1
38;313
38;477
38;753
38;47
38;89
38;421
38;570
38;532
38;558
38;15
38;125
38;798
38;221
38;630
38;6
38;603
38;62
38;975
38;249
38;604
38;910
38;349
38;423
38;150
38;832
38;539
38;881
38;160
38;370
38;413
38;77
38;201
38;5
38;355
38;393
38;894
38;446
38;332
38;926
38;151
38;654
38;805
38;322
38;58
38;723
38;885
38;296
38;740
38;96
38;61
38;543
38;618
38;790
38;238
38;803
38;887
38;60
38;649
38;590
38;607
38;79
38;22
38;373
38;479
38;907
38;643
38;344
38;144
38;179
38;669
38;530
38;197
38;154
38;401
38;465
38;112
38;474
38;902
38;291
38;550
38;692
38;519
38;583
38;812
38;39
38;136
38;680
38;315
38;220
38;165
38;844
38;877
38;977
38;287
38;814
38;719
38;526
38;288
38;436
38;447
38;46
38;766
38;213
38;414
38;927
38;155
38;556
38;867
38;138
38;880
38;55
38;640
38;484
38;419
38;779
38;656
38;32
38;513
39;204
39;467
39;939
39;795
39;346
39;666
39;611
39;904
39;764
39;225
39;424
39;850
39;38
39;628
39;776
39;955
39;244
39;119
39;488
39;81
39;445
39;271
39;9
39;752
39;468
39;12
39;386
39;146
39;497
39;304
39;92
39;761
39;749
39;267
39;770
39;281
39;916
39;181
39;23
39;172
39;466
39;342
39;661
39;591
39;965
39;437
39;990
39;843
39;403
39;876
39;66
39;209
39;528
39;662
39;25
39;279
39;621
39;243
39;169
39;451
39;207
39;943
39;659
39;900
39;457
39;641
39;252
39;35
39;730
39;311
39;348
39;105
39;340
39;487
39;295
39;226
39;358
39;639
39;633
39;775
39;328
39;388
39;110
39;834
39;430
39;356
39;353
39;986
39;783
39;731
39;496
39;746
39;830
39;763
39;531
39;945
39;147
39;464
39;98
39;56
39;148
39;713
39;478
39;963
39;399
39;671
39;107
39;109
39;34
39;285
39;122
39;561
39;860
39;702
39;290
39;241
39;891
39;817
39;111
39;592
39;331
39;469
39;258
39;360
39;782
39;868
39;444
39;73
39;428
39;524
39;708
39;454
39;405
39;978
39;769
39;72
39;398
39;97
39;736
39;432
39;632
39;389
39;449
39;760
39;668
39;87
39;515
39;533
39;949
39;359
39;455
39;637
39;780
39;852
39;967
39;242
39;265
39;341
39;49
39;190
39;133
39;813
39;706
39;145
39;568
39;733
39;825
39;689
39;615
39;957
39;567
39;808
39;735
39;842
39;127
39;675
39;710
39;443
39;895
39;53
39;481
39;0
39;282
39;152
39;317
39;809
39;366
39;320
39;391
39;998
39;132
39;218
39;214
39;651
39;345
39;785
39;756
39;486
39;987
39;498
39;636
39;997
39;41
39;521
39;67
39;854
39;901
39;36
39;117
39;299
39;971
39;501
39;544
39;819
39;59
39;188
39;101
39;620
39;617
39;29
39;195
39;573
39;709
39;21
39;208
39;327
39;831
39;514
39;400
39;440
39;674
39;612
39;889
39;538
39;500
39;347
39;559
39;727
39;471
39;361
39;933
39;476
39;420
39;245
39;232
39;758
39;130
39;409
39;491
39;298
39;433
39;126
39;818
39;78
39;473
39;913
39;310
39;523
39;849
39;988
39;251
39;167
39;527
39;861
39;65
39;43
39;318
39;330
39;175
39;85
39;970
39;697
39;357
39;991
39;236
39;93
39;418
39;786
39;540
39;658
39;962
39;595
39;856
39;45
39;163
39;217
39;11
39;143
39;772
39;307
39;870
39;884
39;518
39;135
39;262
39;627
39;919
39;412
39;472
39;545
39;928
39;483
39;734
39;685
39;596
39;123
39;387
39;718
39;762
39;534
39;821
39;724
39;178
39;797
39;964
39;624
39;338
39;833
39;631
39;789
39;732
39;406
39;158
39;598
39;893
39;51
39;863
39;434
39;890
39;994
39;377
39;961
39;571
39;385
39;759
39;950
39;202
39;742
39;750
39;199
39;141
39;19
39;99
39;609
39;490
39;548
39;286
39;792
39;871
39;911
39;667
39;823
39;371
39;27
39;794
39;883
39;804
39;3
39;475
39;499
39;68
39;162
39;168
39;906
39;333
39;161
39;177
39;44
39;976
39;707
39;482
39;898
39;256
39;187
39;57
39;608
39;10
39;840
39;394
39;84
39;616
39;382
39;157
39;415
39;517
39;203
39;134
39;48
39;917
39;325
39;846
39;940
39;936
39;263
39;684
39;20
39;778
39;793
39;626
39;956
39;253
39;438
39;576
39;495
39;33
39;547
39;688
39;714
39;565
39;824
39;324
39;980
39;278
39;174
39;18
39;553
39;695
39;416
39;116
39;381
39;257
39;376
39;326
39;222
39;966
39;993
39;435
39;14
39;747
39;74
39;699
39;828
39;673
39;312
39;704
39;13
39;274
39;874
39;837
39;390
39;408
39;185
39;586
39;605
39;26
39;625
39;969
39;180
39;629
39;938
39;492
39;537
39;686
39;676
39;623
39;63
39;480
39;947
39;240
39;672
39;294
39;170
39;186
39;645
39;535
39;648
39;301
39;334
39;343
39;853
39;239
39;664
39;589
39;159
39;946
39;930
39;223
39;8
39;903
39;899
39;510
39;7
39;264
39;459
39;613
39;442
39;231
39;124
39;788
39;131
39;981
39;647
39;581
39;76
39;369
39;166
39;683
39;563
39;270
39;642
39;254
39;224
39;522
39;529
39;462
39;879
39;767
39;129
39;873
39;679
39;857
39;83
39;426
39;979
39;293
39;507
39;215
39;954
39;698
39;774
39;156
39;297
39;368
39;441
39;456
39;196
39;309
39;655
39;292
39;549
39;372
39;314
39;696
39;308
39;729
39;745
39;560
39;91
39;982
39;316
39;694
39;915
39;944
39;108
39;920
39;799
39;614
39;983
39;525
39;448
39;266
39;580
39;184
39;923
39;321
39;90
39;653
39;646
39;280
39;176
39;600
39;452
39;118
39;4
39;722
39;597
39;183
39;69
39;272
39;374
39;227
39;847
39;88
39;427
39;505
39;914
39;458
39;968
39;802
39;329
39;754
39;173
39;738
39;757
39;212
39;705
39;95
39;937
39;276
39;422
39;536
39;542
39;246
39;461
39;120
39;216
39;460
39;114
39;771
39;164
39;362
39;289
39;992
39;989
39;826
39;75
39;2
39;350
39;557
39;610
39;588
39;31
39;17
39;572
39;260
39;737
39;153
39;335
39;744
39;855
39;807
39;721
39;897
39;319
39;378
39;86
39;996
39;137
39;305
39;80
39;71
39;351
39;37
39;960
39;352
39;931
39;587
39;383
39;787
39;261
39;777
39;395
39;768
39;16
39;929
39;741
39;791
39;365
39;140
39;121
39;569
39;711
39;277
39;948
39;206
39;323
39;670
39;638
39;115
39;193
39;872
39;205
39;892
39;652
39;751
39;198
39;984
39;845
39;796
39;574
39;810
39;247
39;50
39;337
39;52
39;924
39;848
39;463
39;869
39;784
39;838
39;835
39;635
39;102
39;578
39;439
39;634
39;269
39;593
39;677
39;502
39;720
39;364
39;660
39;306
39;644
39;851
39;935
39;859
39;336
39;237
39;865
39;822
39;142
39;450
39;375
39;402
39;908
39;995
39;801
39;453
39;103
39;211
39;601
39;489
39;555
39;743
39;765
39;827
39;693
39;566
39;953
39;773
39;233
39;303
39;300
39;959
39;354
39;575
39;229
39;726
39;106
39;30
39;564
39;230
39;425
39;128
39;508
39;806
39;210
39;602
39;554
39;200
39;275
39;599
39;703
39;493
39;922
39;235
39;182
39;815
39;302
39;397
39;149
39;546
39;113
39;866
39;909
39;690
39;64
39;748
39;516
39;800
39;681
39;191
39;417
39;921
39;404
39;470
39;820
39;379
39;841
39;485
39;678
39;952
39;650
39;541
39;942
39;839
39;284
39;619
39;951
39;512
39;70
39;552
39;682
39;384
39;585
39;407
39;725
39;562
39;878
39;579
39;912
39;82
39;228
39;715
39;28
39;700
39;717
39;380
39;888
39;657
39;250
39;829
39;219
39;551
39;248
39;972
39;40
39;701
39;606
39;104
39;858
39;582
39;941
39;663
39;511
39;816
39;396
39;974
39;958
39;594
39;363
39;985
39;918
39;171
39;739
39;622
39;862
39;728
39;584
39;268
39;429
39;283
39;339
39;24
39;94
39;886
39;665
39;1
39;313
39;477
39;753
39;47
39;89
39;421
39;570
39;532
39;558
39;15
39;125
39;798
39;520
39;221
39;630
39;6
39;603
39;975
39;249
39;604
39;910
39;349
39;423
39;150
39;832
39;539
39;881
39;160
39;370
39;413
39;77
39;201
39;5
39;355
39;393
39;894
39;446
39;332
39;926
39;151
39;654
39;805
39;322
39;58
39;723
39;885
39;740
39;96
39;61
39;543
39;259
39;618
39;790
39;238
39;803
39;887
39;60
39;649
39;836
39;590
39;607
39;79
39;494
39;22
39;373
39;479
39;907
39;643
39;344
39;144
39;179
39;669
39;530
39;197
39;154
39;401
39;465
39;112
39;902
39;291
39;550
39;692
39;519
39;583
39;812
39;39
39;136
39;680
39;315
39;220
39;165
39;844
39;877
39;977
39;287
39;814
39;719
39;526
39;288
39;436
39;447
39;766
39;213
39;927
39;411
39;155
39;556
39;867
39;138
39;880
39;55
39;484
39;419
39;779
39;656
39;32
39;513
39;367
40;204
40;467
40;939
40;795
40;346
40;666
40;611
40;904
40;764
40;225
40;850
40;38
40;776
40;955
40;244
40;488
40;81
40;445
40;271
40;9
40;752
40;468
40;755
40;12
40;386
40;146
40;497
40;304
40;92
40;761
40;749
40;267
40;770
40;281
40;42
40;916
40;181
40;23
40;172
40;466
40;342
40;661
40;591
40;965
40;437
40;990
40;843
40;876
40;66
40;209
40;528
40;662
40;25
40;279
40;621
40;234
40;243
40;169
40;896
40;451
40;207
40;943
40;659
40;900
40;457
40;641
40;252
40;35
40;730
40;348
40;105
40;340
40;691
40;487
40;295
40;226
40;358
40;639
40;633
40;775
40;328
40;388
40;110
40;834
40;273
40;430
40;356
40;353
40;986
40;783
40;731
40;496
40;189
40;255
40;746
40;830
40;531
40;945
40;147
40;464
40;98
40;56
40;148
40;713
40;478
40;963
40;399
40;671
40;107
40;109
40;34
40;285
40;122
40;561
40;860
40;702
40;290
40;241
40;891
40;817
40;111
40;934
40;592
40;331
40;469
40;258
40;360
40;444
40;73
40;428
40;524
40;708
40;454
40;978
40;769
40;72
40;398
40;97
40;736
40;432
40;192
40;632
40;389
40;449
40;760
40;87
40;515
40;533
40;949
40;359
40;455
40;637
40;780
40;852
40;967
40;242
40;265
40;341
40;49
40;190
40;813
40;706
40;145
40;568
40;689
40;615
40;957
40;54
40;567
40;808
40;735
40;842
40;127
40;675
40;710
40;443
40;895
40;53
40;481
40;0
40;282
40;152
40;317
40;809
40;366
40;320
40;391
40;998
40;132
40;218
40;214
40;651
40;345
40;785
40;756
40;486
40;987
40;498
40;636
40;997
40;41
40;521
40;67
40;854
40;901
40;36
40;117
40;299
40;971
40;501
40;544
40;819
40;59
40;882
40;188
40;101
40;617
40;29
40;195
40;573
40;709
40;21
40;208
40;327
40;831
40;514
40;400
40;440
40;674
40;504
40;612
40;889
40;538
40;500
40;347
40;559
40;727
40;471
40;361
40;933
40;476
40;420
40;245
40;232
40;758
40;130
40;409
40;491
40;298
40;433
40;126
40;818
40;473
40;913
40;310
40;523
40;849
40;988
40;251
40;527
40;861
40;65
40;43
40;318
40;330
40;175
40;85
40;970
40;357
40;991
40;236
40;93
40;418
40;786
40;540
40;658
40;962
40;595
40;856
40;45
40;163
40;217
40;11
40;143
40;772
40;307
40;870
40;884
40;139
40;518
40;135
40;262
40;627
40;919
40;412
40;472
40;545
40;928
40;483
40;734
40;685
40;596
40;123
40;387
40;718
40;762
40;534
40;821
40;724
40;178
40;797
40;964
40;624
40;338
40;833
40;631
40;789
40;732
40;158
40;598
40;893
40;51
40;863
40;434
40;890
40;994
40;377
40;961
40;571
40;431
40;385
40;759
40;950
40;202
40;742
40;750
40;199
40;141
40;19
40;99
40;609
40;490
40;548
40;286
40;792
40;871
40;911
40;667
40;506
40;823
40;371
40;27
40;794
40;883
40;804
40;3
40;475
40;68
40;162
40;168
40;906
40;333
40;161
40;177
40;44
40;707
40;482
40;898
40;712
40;256
40;187
40;57
40;10
40;840
40;394
40;84
40;616
40;382
40;157
40;415
40;517
40;203
40;134
40;48
40;917
40;325
40;846
40;940
40;936
40;263
40;684
40;20
40;100
40;778
40;793
40;626
40;956
40;253
40;576
40;495
40;33
40;547
40;688
40;714
40;565
40;824
40;324
40;980
40;278
40;174
40;973
40;18
40;553
40;695
40;416
40;116
40;381
40;257
40;376
40;326
40;222
40;966
40;993
40;435
40;14
40;747
40;74
40;699
40;673
40;312
40;704
40;716
40;13
40;274
40;874
40;837
40;390
40;408
40;586
40;605
40;26
40;625
40;969
40;180
40;629
40;938
40;492
40;537
40;875
40;686
40;676
40;63
40;480
40;947
40;240
40;503
40;672
40;294
40;170
40;645
40;535
40;648
40;301
40;334
40;343
40;853
40;664
40;509
40;589
40;159
40;946
40;930
40;223
40;903
40;899
40;510
40;7
40;264
40;459
40;613
40;442
40;231
40;124
40;788
40;131
40;981
40;647
40;581
40;76
40;369
40;166
40;683
40;563
40;642
40;254
40;224
40;522
40;529
40;462
40;879
40;905
40;767
40;129
40;873
40;679
40;857
40;83
40;426
40;979
40;293
40;507
40;215
40;954
40;698
40;774
40;577
40;156
40;297
40;368
40;441
40;456
40;196
40;309
40;655
40;292
40;549
40;372
40;314
40;696
40;308
40;729
40;745
40;560
40;91
40;982
40;316
40;694
40;915
40;944
40;108
40;920
40;799
40;614
40;932
40;983
40;525
40;580
40;184
40;321
40;90
40;653
40;646
40;280
40;176
40;600
40;452
40;118
40;4
40;722
40;183
40;69
40;272
40;374
40;227
40;847
40;88
40;427
40;505
40;410
40;914
40;458
40;968
40;802
40;329
40;754
40;173
40;738
40;757
40;212
40;705
40;937
40;276
40;422
40;536
40;542
40;246
40;461
40;120
40;216
40;460
40;114
40;771
40;164
40;362
40;289
40;992
40;989
40;826
40;75
40;2
40;350
40;557
40;610
40;588
40;31
40;17
40;572
40;260
40;737
40;864
40;153
40;335
40;744
40;855
40;807
40;721
40;897
40;319
40;378
40;86
40;996
40;137
40;305
40;80
40;71
40;351
40;960
40;352
40;931
40;587
40;383
40;787
40;261
40;777
40;395
40;768
40;16
40;929
40;741
40;791
40;365
40;140
40;121
40;569
40;711
40;277
40;948
40;206
40;323
40;670
40;638
40;115
40;193
40;872
40;205
40;892
40;652
40;751
40;198
40;984
40;845
40;796
40;925
40;574
40;810
40;247
40;50
40;337
40;52
40;924
40;848
40;463
40;869
40;784
40;838
40;835
40;635
40;811
40;102
40;578
40;439
40;634
40;999
40;269
40;593
40;677
40;502
40;720
40;364
40;660
40;644
40;851
40;935
40;859
40;237
40;865
40;822
40;781
40;450
40;375
40;908
40;995
40;801
40;453
40;103
40;211
40;601
40;489
40;555
40;743
40;765
40;827
40;566
40;953
40;233
40;303
40;300
40;959
40;354
40;575
40;229
40;726
40;106
40;30
40;564
40;230
40;425
40;128
40;508
40;806
40;602
40;554
40;200
40;275
40;599
40;703
40;493
40;235
40;182
40;815
40;302
40;397
40;149
40;546
40;113
40;866
40;690
40;64
40;748
40;516
40;800
40;681
40;191
40;404
40;470
40;820
40;379
